node_index,node_id,node_type,node_name,node_source,node_classification
4312,3689,gene_protein,ITGB2,NCBI,Gene
4313,79598,gene_protein,CEP97,NCBI,Gene
4314,54531,gene_protein,MIER2,NCBI,Gene
4316,2073,gene_protein,ERCC5,NCBI,Gene
4317,57717,gene_protein,PCDHB16,NCBI,Gene
4318,6936,gene_protein,GCFC2,NCBI,Gene
4320,10201,gene_protein,NME6,NCBI,Gene
4321,81704,gene_protein,DOCK8,NCBI,Gene
4322,3560,gene_protein,IL2RB,NCBI,Gene
4323,598,gene_protein,BCL2L1,NCBI,Gene
4324,9300,gene_protein,SNORD28,NCBI,Gene
4326,118430,gene_protein,MUCL1,NCBI,Gene
4328,64147,gene_protein,KIF9,NCBI,Gene
4329,163183,gene_protein,SYNE4,NCBI,Gene
4331,4115,gene_protein,MAGEB4,NCBI,Gene
4332,55643,gene_protein,BTBD2,NCBI,Gene
4335,6881,gene_protein,TAF10,NCBI,Gene
4336,931,gene_protein,MS4A1,NCBI,Gene
4337,51191,gene_protein,HERC5,NCBI,Gene
4338,6659,gene_protein,SOX4,NCBI,Gene
4339,5424,gene_protein,POLD1,NCBI,Gene
4341,84676,gene_protein,TRIM63,NCBI,Gene
4342,25876,gene_protein,SPEF1,NCBI,Gene
4343,64282,gene_protein,TENT4B,NCBI,Gene
4344,7490,gene_protein,WT1,NCBI,Gene
4345,83988,gene_protein,NCALD,NCBI,Gene
4347,3613,gene_protein,IMPA2,NCBI,Gene
4350,57680,gene_protein,CHD8,NCBI,Gene
4351,83895,gene_protein,KRTAP1-5,NCBI,Gene
4353,54749,gene_protein,EPDR1,NCBI,Gene
4355,27287,gene_protein,VENTX,NCBI,Gene
4356,55851,gene_protein,PSENEN,NCBI,Gene
4358,6505,gene_protein,SLC1A1,NCBI,Gene
4359,2001,gene_protein,ELF5,NCBI,Gene
4360,476,gene_protein,ATP1A1,NCBI,Gene
4362,10647,gene_protein,SCGB1D2,NCBI,Gene
4364,3751,gene_protein,KCND2,NCBI,Gene
4367,25874,gene_protein,MPC2,NCBI,Gene
4368,6049,gene_protein,RNF6,NCBI,Gene
4369,2052,gene_protein,EPHX1,NCBI,Gene
4371,9786,gene_protein,KIAA0586,NCBI,Gene
4372,25923,gene_protein,ATL3,NCBI,Gene
4373,1747,gene_protein,DLX3,NCBI,Gene
4374,51806,gene_protein,CALML5,NCBI,Gene
4376,4683,gene_protein,NBN,NCBI,Gene
4377,2538,gene_protein,G6PC1,NCBI,Gene
4378,8301,gene_protein,PICALM,NCBI,Gene
4379,3113,gene_protein,HLA-DPA1,NCBI,Gene
4380,23507,gene_protein,LRRC8B,NCBI,Gene
4383,2529,gene_protein,FUT7,NCBI,Gene
4384,23499,gene_protein,MACF1,NCBI,Gene
4385,7538,gene_protein,ZFP36,NCBI,Gene
4386,6595,gene_protein,SMARCA2,NCBI,Gene
4387,5449,gene_protein,POU1F1,NCBI,Gene
4388,23243,gene_protein,ANKRD28,NCBI,Gene
4391,9441,gene_protein,MED26,NCBI,Gene
4393,9990,gene_protein,SLC12A6,NCBI,Gene
4394,767,gene_protein,CA8,NCBI,Gene
4396,55596,gene_protein,ZCCHC8,NCBI,Gene
4397,1674,gene_protein,DES,NCBI,Gene
4399,4544,gene_protein,MTNR1B,NCBI,Gene
4400,2957,gene_protein,GTF2A1,NCBI,Gene
4401,10193,gene_protein,RNF41,NCBI,Gene
4402,10143,gene_protein,CLEC3A,NCBI,Gene
4403,22863,gene_protein,ATG14,NCBI,Gene
4404,55283,gene_protein,MCOLN3,NCBI,Gene
4405,1676,gene_protein,DFFA,NCBI,Gene
4406,6288,gene_protein,SAA1,NCBI,Gene
4407,5331,gene_protein,PLCB3,NCBI,Gene
4408,8667,gene_protein,EIF3H,NCBI,Gene
4409,4294,gene_protein,MAP3K10,NCBI,Gene
4410,10383,gene_protein,TUBB4B,NCBI,Gene
4414,118813,gene_protein,ZFYVE27,NCBI,Gene
4415,220988,gene_protein,HNRNPA3,NCBI,Gene
4416,55209,gene_protein,SETD5,NCBI,Gene
4417,64396,gene_protein,GMCL2,NCBI,Gene
4418,149628,gene_protein,PYHIN1,NCBI,Gene
4420,1395,gene_protein,CRHR2,NCBI,Gene
4421,8738,gene_protein,CRADD,NCBI,Gene
4422,2643,gene_protein,GCH1,NCBI,Gene
4423,5881,gene_protein,RAC3,NCBI,Gene
4425,5743,gene_protein,PTGS2,NCBI,Gene
4427,8813,gene_protein,DPM1,NCBI,Gene
4429,50804,gene_protein,MYEF2,NCBI,Gene
4431,1663,gene_protein,DDX11,NCBI,Gene
4432,9450,gene_protein,LY86,NCBI,Gene
4435,894,gene_protein,CCND2,NCBI,Gene
4436,150483,gene_protein,TEKT4,NCBI,Gene
4437,5584,gene_protein,PRKCI,NCBI,Gene
4438,57630,gene_protein,SH3RF1,NCBI,Gene
4439,22953,gene_protein,P2RX2,NCBI,Gene
4440,342,gene_protein,APOC1P1,NCBI,Gene
4444,768,gene_protein,CA9,NCBI,Gene
4446,4916,gene_protein,NTRK3,NCBI,Gene
4447,3757,gene_protein,KCNH2,NCBI,Gene
4448,1185,gene_protein,CLCN6,NCBI,Gene
4449,9546,gene_protein,APBA3,NCBI,Gene
4450,84085,gene_protein,FBXO30,NCBI,Gene
4451,9806,gene_protein,SPOCK2,NCBI,Gene
4453,224,gene_protein,ALDH3A2,NCBI,Gene
4454,3442,gene_protein,IFNA5,NCBI,Gene
4456,55168,gene_protein,MRPS18A,NCBI,Gene
4457,3174,gene_protein,HNF4G,NCBI,Gene
4459,84181,gene_protein,CHD6,NCBI,Gene
4461,146664,gene_protein,MGAT5B,NCBI,Gene
4462,4107,gene_protein,MAGEA8,NCBI,Gene
4463,2239,gene_protein,GPC4,NCBI,Gene
4464,8926,gene_protein,SNURF,NCBI,Gene
4465,4968,gene_protein,OGG1,NCBI,Gene
4466,10564,gene_protein,ARFGEF2,NCBI,Gene
4467,66000,gene_protein,TMEM108,NCBI,Gene
4468,1129,gene_protein,CHRM2,NCBI,Gene
4469,8200,gene_protein,GDF5,NCBI,Gene
4470,6897,gene_protein,TARS1,NCBI,Gene
4472,388372,gene_protein,CCL4L1,NCBI,Gene
4473,1373,gene_protein,CPS1,NCBI,Gene
4474,53826,gene_protein,FXYD6,NCBI,Gene
4476,8904,gene_protein,CPNE1,NCBI,Gene
4478,22807,gene_protein,IKZF2,NCBI,Gene
4479,121793,gene_protein,TEX29,NCBI,Gene
4481,8148,gene_protein,TAF15,NCBI,Gene
4482,3310,gene_protein,HSPA6,NCBI,Gene
4483,27315,gene_protein,PGAP2,NCBI,Gene
4484,55633,gene_protein,TBC1D22B,NCBI,Gene
4485,6311,gene_protein,ATXN2,NCBI,Gene
4486,2248,gene_protein,FGF3,NCBI,Gene
4487,858,gene_protein,CAV2,NCBI,Gene
4488,7026,gene_protein,NR2F2,NCBI,Gene
4489,5981,gene_protein,RFC1,NCBI,Gene
4490,81034,gene_protein,SLC25A32,NCBI,Gene
4491,63940,gene_protein,GPSM3,NCBI,Gene
4493,7069,gene_protein,THRSP,NCBI,Gene
4494,9173,gene_protein,IL1RL1,NCBI,Gene
4495,1201,gene_protein,CLN3,NCBI,Gene
4496,56901,gene_protein,NDUFA4L2,NCBI,Gene
4497,4846,gene_protein,NOS3,NCBI,Gene
4500,6758,gene_protein,SSX5,NCBI,Gene
4501,113829,gene_protein,SLC35A4,NCBI,Gene
4502,201627,gene_protein,DENND6A,NCBI,Gene
4503,28513,gene_protein,CDH19,NCBI,Gene
4504,8763,gene_protein,CD164,NCBI,Gene
4505,9144,gene_protein,SYNGR2,NCBI,Gene
4507,8577,gene_protein,TMEFF1,NCBI,Gene
4509,22955,gene_protein,SCMH1,NCBI,Gene
4510,9308,gene_protein,CD83,NCBI,Gene
4511,3035,gene_protein,HARS1,NCBI,Gene
4512,7919,gene_protein,DDX39B,NCBI,Gene
4513,54918,gene_protein,CMTM6,NCBI,Gene
4517,7775,gene_protein,ZNF232,NCBI,Gene
4518,79844,gene_protein,ZDHHC11,NCBI,Gene
4519,6147,gene_protein,RPL23A,NCBI,Gene
4520,55692,gene_protein,LUC7L,NCBI,Gene
4521,84996,gene_protein,URB1-AS1,NCBI,Gene
4522,1755,gene_protein,DMBT1,NCBI,Gene
4524,286148,gene_protein,DPY19L4,NCBI,Gene
4525,24149,gene_protein,ZNF318,NCBI,Gene
4526,3305,gene_protein,HSPA1L,NCBI,Gene
4527,10105,gene_protein,PPIF,NCBI,Gene
4528,521,gene_protein,ATP5ME,NCBI,Gene
4529,150472,gene_protein,CBWD2,NCBI,Gene
4532,23347,gene_protein,SMCHD1,NCBI,Gene
4535,8310,gene_protein,ACOX3,NCBI,Gene
4536,3643,gene_protein,INSR,NCBI,Gene
4537,55191,gene_protein,NADSYN1,NCBI,Gene
4538,54552,gene_protein,GNL3L,NCBI,Gene
4539,80258,gene_protein,EFHC2,NCBI,Gene
4542,8771,gene_protein,TNFRSF6B,NCBI,Gene
4544,10550,gene_protein,ARL6IP5,NCBI,Gene
4545,79083,gene_protein,MLPH,NCBI,Gene
4546,51299,gene_protein,NRN1,NCBI,Gene
4549,350,gene_protein,APOH,NCBI,Gene
4550,3481,gene_protein,IGF2,NCBI,Gene
4551,51747,gene_protein,LUC7L3,NCBI,Gene
4552,4302,gene_protein,MLLT6,NCBI,Gene
4555,5733,gene_protein,PTGER3,NCBI,Gene
4556,1298,gene_protein,COL9A2,NCBI,Gene
4557,10459,gene_protein,MAD2L2,NCBI,Gene
4559,23067,gene_protein,SETD1B,NCBI,Gene
4565,3607,gene_protein,FOXK2,NCBI,Gene
4566,9456,gene_protein,HOMER1,NCBI,Gene
4567,10660,gene_protein,LBX1,NCBI,Gene
4570,386681,gene_protein,KRTAP10-8,NCBI,Gene
4571,79953,gene_protein,SYNDIG1,NCBI,Gene
4572,827,gene_protein,CAPN6,NCBI,Gene
4574,7041,gene_protein,TGFB1I1,NCBI,Gene
4575,925,gene_protein,CD8A,NCBI,Gene
4576,11343,gene_protein,MGLL,NCBI,Gene
4579,50943,gene_protein,FOXP3,NCBI,Gene
4580,57547,gene_protein,ZNF624,NCBI,Gene
4582,3899,gene_protein,AFF3,NCBI,Gene
4584,463,gene_protein,ZFHX3,NCBI,Gene
4585,5915,gene_protein,RARB,NCBI,Gene
4586,23390,gene_protein,ZDHHC17,NCBI,Gene
4587,7031,gene_protein,TFF1,NCBI,Gene
4588,2651,gene_protein,GCNT2,NCBI,Gene
4590,6810,gene_protein,STX4,NCBI,Gene
4591,63931,gene_protein,MRPS14,NCBI,Gene
4592,64963,gene_protein,MRPS11,NCBI,Gene
4593,7262,gene_protein,PHLDA2,NCBI,Gene
4594,7100,gene_protein,TLR5,NCBI,Gene
4595,80820,gene_protein,EEPD1,NCBI,Gene
4598,3223,gene_protein,HOXC6,NCBI,Gene
4601,4676,gene_protein,NAP1L4,NCBI,Gene
4602,9516,gene_protein,LITAF,NCBI,Gene
4604,11172,gene_protein,INSL6,NCBI,Gene
4606,10915,gene_protein,TCERG1,NCBI,Gene
4607,631,gene_protein,BFSP1,NCBI,Gene
4608,6570,gene_protein,SLC18A1,NCBI,Gene
4609,50512,gene_protein,PODXL2,NCBI,Gene
4611,516,gene_protein,ATP5MC1,NCBI,Gene
4613,51164,gene_protein,DCTN4,NCBI,Gene
4615,7849,gene_protein,PAX8,NCBI,Gene
4616,5063,gene_protein,PAK3,NCBI,Gene
4617,10681,gene_protein,GNB5,NCBI,Gene
4618,1892,gene_protein,ECHS1,NCBI,Gene
4619,29015,gene_protein,SLC43A3,NCBI,Gene
4620,3351,gene_protein,HTR1B,NCBI,Gene
4621,1760,gene_protein,DMPK,NCBI,Gene
4622,4123,gene_protein,MAN2C1,NCBI,Gene
4623,2799,gene_protein,GNS,NCBI,Gene
4625,23526,gene_protein,ARHGAP45,NCBI,Gene
4626,4255,gene_protein,MGMT,NCBI,Gene
4627,54468,gene_protein,MIOS,NCBI,Gene
4629,115572,gene_protein,TENT5B,NCBI,Gene
4631,11068,gene_protein,CYB561D2,NCBI,Gene
4632,80346,gene_protein,REEP4,NCBI,Gene
4633,4598,gene_protein,MVK,NCBI,Gene
4635,25875,gene_protein,LETMD1,NCBI,Gene
4636,10553,gene_protein,HTATIP2,NCBI,Gene
4637,257,gene_protein,ALX3,NCBI,Gene
4638,55285,gene_protein,RBM41,NCBI,Gene
4641,6596,gene_protein,HLTF,NCBI,Gene
4643,5208,gene_protein,PFKFB2,NCBI,Gene
4644,113251,gene_protein,LARP4,NCBI,Gene
4647,27283,gene_protein,TINAG,NCBI,Gene
4648,80714,gene_protein,PBX4,NCBI,Gene
4649,1347,gene_protein,COX7A2,NCBI,Gene
4650,1474,gene_protein,CST6,NCBI,Gene
4651,7511,gene_protein,XPNPEP1,NCBI,Gene
4652,4521,gene_protein,NUDT1,NCBI,Gene
4653,6683,gene_protein,SPAST,NCBI,Gene
4654,57188,gene_protein,ADAMTSL3,NCBI,Gene
4655,10804,gene_protein,GJB6,NCBI,Gene
4656,3892,gene_protein,KRT86,NCBI,Gene
4657,79637,gene_protein,ARMC7,NCBI,Gene
4658,83860,gene_protein,TAF3,NCBI,Gene
4660,6184,gene_protein,RPN1,NCBI,Gene
4661,157567,gene_protein,ANKRD46,NCBI,Gene
4663,6165,gene_protein,RPL35A,NCBI,Gene
4665,4692,gene_protein,NDN,NCBI,Gene
4666,9897,gene_protein,WASHC5,NCBI,Gene
4669,752,gene_protein,FMNL1,NCBI,Gene
4671,3537,gene_protein,IGLC1,NCBI,Gene
4672,10461,gene_protein,MERTK,NCBI,Gene
4674,80313,gene_protein,LRRC27,NCBI,Gene
4675,6641,gene_protein,SNTB1,NCBI,Gene
4676,356,gene_protein,FASLG,NCBI,Gene
4677,114327,gene_protein,EFHC1,NCBI,Gene
4678,23293,gene_protein,SMG6,NCBI,Gene
4681,9016,gene_protein,SLC25A14,NCBI,Gene
4682,5831,gene_protein,PYCR1,NCBI,Gene
4683,6607,gene_protein,SMN2,NCBI,Gene
4690,23619,gene_protein,ZIM2,NCBI,Gene
4693,23291,gene_protein,FBXW11,NCBI,Gene
4697,337960,gene_protein,KRTAP13-3,NCBI,Gene
4698,29098,gene_protein,RANGRF,NCBI,Gene
4699,6018,gene_protein,RLF,NCBI,Gene
4701,26005,gene_protein,C2CD3,NCBI,Gene
4705,2257,gene_protein,FGF12,NCBI,Gene
4707,3376,gene_protein,IARS1,NCBI,Gene
4708,5098,gene_protein,PCDHGC3,NCBI,Gene
4709,7565,gene_protein,ZNF17,NCBI,Gene
4710,2492,gene_protein,FSHR,NCBI,Gene
4712,114824,gene_protein,PNMA5,NCBI,Gene
4715,2019,gene_protein,EN1,NCBI,Gene
4717,51604,gene_protein,PIGT,NCBI,Gene
4719,81027,gene_protein,TUBB1,NCBI,Gene
4720,55031,gene_protein,USP47,NCBI,Gene
4722,60561,gene_protein,RINT1,NCBI,Gene
4723,7818,gene_protein,DAP3,NCBI,Gene
4725,92,gene_protein,ACVR2A,NCBI,Gene
4726,60493,gene_protein,FASTKD5,NCBI,Gene
4728,23559,gene_protein,WBP1,NCBI,Gene
4729,26031,gene_protein,OSBPL3,NCBI,Gene
4730,51128,gene_protein,SAR1B,NCBI,Gene
4733,10566,gene_protein,AKAP3,NCBI,Gene
4734,10479,gene_protein,SLC9A6,NCBI,Gene
4736,130507,gene_protein,UBR3,NCBI,Gene
4737,91445,gene_protein,RNF185,NCBI,Gene
4738,3567,gene_protein,IL5,NCBI,Gene
4739,1854,gene_protein,DUT,NCBI,Gene
4740,8760,gene_protein,CDS2,NCBI,Gene
4741,1787,gene_protein,TRDMT1,NCBI,Gene
4742,10188,gene_protein,TNK2,NCBI,Gene
4744,5553,gene_protein,PRG2,NCBI,Gene
4746,50809,gene_protein,HP1BP3,NCBI,Gene
4747,10026,gene_protein,PIGK,NCBI,Gene
4750,11338,gene_protein,U2AF2,NCBI,Gene
4752,2072,gene_protein,ERCC4,NCBI,Gene
4753,23185,gene_protein,LARP4B,NCBI,Gene
4754,9310,gene_protein,ZNF235,NCBI,Gene
4756,9263,gene_protein,STK17A,NCBI,Gene
4757,2784,gene_protein,GNB3,NCBI,Gene
4758,26985,gene_protein,AP3M1,NCBI,Gene
4759,55116,gene_protein,TMEM39B,NCBI,Gene
4760,8569,gene_protein,MKNK1,NCBI,Gene
4761,10456,gene_protein,HAX1,NCBI,Gene
4763,26577,gene_protein,PCOLCE2,NCBI,Gene
4764,25961,gene_protein,NUDT13,NCBI,Gene
4765,23191,gene_protein,CYFIP1,NCBI,Gene
4766,10514,gene_protein,MYBBP1A,NCBI,Gene
4768,5289,gene_protein,PIK3C3,NCBI,Gene
4770,6339,gene_protein,SCNN1D,NCBI,Gene
4771,29994,gene_protein,BAZ2B,NCBI,Gene
4772,6019,gene_protein,RLN2,NCBI,Gene
4773,8317,gene_protein,CDC7,NCBI,Gene
4774,3437,gene_protein,IFIT3,NCBI,Gene
4775,84292,gene_protein,WDR83,NCBI,Gene
4778,617,gene_protein,BCS1L,NCBI,Gene
4779,782,gene_protein,CACNB1,NCBI,Gene
4780,9715,gene_protein,FAM131B,NCBI,Gene
4781,221079,gene_protein,ARL5B,NCBI,Gene
4783,54733,gene_protein,SLC35F2,NCBI,Gene
4784,9623,gene_protein,TCL1B,NCBI,Gene
4785,64847,gene_protein,SPATA20,NCBI,Gene
4786,407,gene_protein,ARR3,NCBI,Gene
4788,4117,gene_protein,MAK,NCBI,Gene
4789,6234,gene_protein,RPS28,NCBI,Gene
4790,79019,gene_protein,CENPM,NCBI,Gene
4791,64976,gene_protein,MRPL40,NCBI,Gene
4792,9643,gene_protein,MORF4L2,NCBI,Gene
4794,481,gene_protein,ATP1B1,NCBI,Gene
4796,2697,gene_protein,GJA1,NCBI,Gene
4797,146225,gene_protein,CMTM2,NCBI,Gene
4799,3018,gene_protein,H2BC3,NCBI,Gene
4803,3568,gene_protein,IL5RA,NCBI,Gene
4804,9963,gene_protein,SLC23A1,NCBI,Gene
4806,22980,gene_protein,TCF25,NCBI,Gene
4807,51366,gene_protein,UBR5,NCBI,Gene
4808,84125,gene_protein,LRRIQ1,NCBI,Gene
4809,79868,gene_protein,ALG13,NCBI,Gene
4810,23022,gene_protein,PALLD,NCBI,Gene
4811,23204,gene_protein,ARL6IP1,NCBI,Gene
4813,103,gene_protein,ADAR,NCBI,Gene
4814,1136,gene_protein,CHRNA3,NCBI,Gene
4815,3983,gene_protein,ABLIM1,NCBI,Gene
4816,55614,gene_protein,KIF16B,NCBI,Gene
4817,4853,gene_protein,NOTCH2,NCBI,Gene
4819,3460,gene_protein,IFNGR2,NCBI,Gene
4820,1446,gene_protein,CSN1S1,NCBI,Gene
4821,11116,gene_protein,CEP43,NCBI,Gene
4822,3382,gene_protein,ICA1,NCBI,Gene
4823,80174,gene_protein,DBF4B,NCBI,Gene
4825,134285,gene_protein,TMEM171,NCBI,Gene
4826,10389,gene_protein,SCML2,NCBI,Gene
4827,3105,gene_protein,HLA-A,NCBI,Gene
4828,9918,gene_protein,NCAPD2,NCBI,Gene
4829,3698,gene_protein,ITIH2,NCBI,Gene
4831,3737,gene_protein,KCNA2,NCBI,Gene
4832,5629,gene_protein,PROX1,NCBI,Gene
4833,11169,gene_protein,WDHD1,NCBI,Gene
4835,3812,gene_protein,KIR3DL2,NCBI,Gene
4836,5099,gene_protein,PCDH7,NCBI,Gene
4838,8905,gene_protein,AP1S2,NCBI,Gene
4840,353144,gene_protein,LCE3C,NCBI,Gene
4842,607,gene_protein,BCL9,NCBI,Gene
4843,1677,gene_protein,DFFB,NCBI,Gene
4844,6499,gene_protein,SKIV2L,NCBI,Gene
4846,79726,gene_protein,WDR59,NCBI,Gene
4847,57181,gene_protein,SLC39A10,NCBI,Gene
4848,9223,gene_protein,MAGI1,NCBI,Gene
4850,2356,gene_protein,FPGS,NCBI,Gene
4851,115752,gene_protein,DIS3L,NCBI,Gene
4852,30,gene_protein,ACAA1,NCBI,Gene
4853,55626,gene_protein,AMBRA1,NCBI,Gene
4854,84985,gene_protein,FAM83A,NCBI,Gene
4855,5825,gene_protein,ABCD3,NCBI,Gene
4856,127428,gene_protein,TCEANC2,NCBI,Gene
4857,4849,gene_protein,CNOT3,NCBI,Gene
4860,11222,gene_protein,MRPL3,NCBI,Gene
4862,7401,gene_protein,CLRN1,NCBI,Gene
4863,8407,gene_protein,TAGLN2,NCBI,Gene
4864,64224,gene_protein,HERPUD2,NCBI,Gene
4866,50615,gene_protein,IL21R,NCBI,Gene
4867,9650,gene_protein,MTFR1,NCBI,Gene
4868,199834,gene_protein,LCE4A,NCBI,Gene
4869,6152,gene_protein,RPL24,NCBI,Gene
4870,571,gene_protein,BACH1,NCBI,Gene
4872,8801,gene_protein,SUCLG2,NCBI,Gene
4873,23314,gene_protein,SATB2,NCBI,Gene
4875,10611,gene_protein,PDLIM5,NCBI,Gene
4876,23641,gene_protein,LDOC1,NCBI,Gene
4877,125170,gene_protein,MIEF2,NCBI,Gene
4878,55038,gene_protein,CDCA4,NCBI,Gene
4879,158067,gene_protein,AK8,NCBI,Gene
4881,136895,gene_protein,C7orf31,NCBI,Gene
4882,9655,gene_protein,SOCS5,NCBI,Gene
4883,406,gene_protein,ARNTL,NCBI,Gene
4884,89958,gene_protein,SAPCD2,NCBI,Gene
4885,54434,gene_protein,SSH1,NCBI,Gene
4886,5678,gene_protein,PSG9,NCBI,Gene
4887,1030,gene_protein,CDKN2B,NCBI,Gene
4888,2829,gene_protein,XCR1,NCBI,Gene
4889,4010,gene_protein,LMX1B,NCBI,Gene
4890,6653,gene_protein,SORL1,NCBI,Gene
4891,22913,gene_protein,RALY,NCBI,Gene
4892,8851,gene_protein,CDK5R1,NCBI,Gene
4894,9753,gene_protein,ZSCAN12,NCBI,Gene
4895,23136,gene_protein,EPB41L3,NCBI,Gene
4897,9330,gene_protein,GTF3C3,NCBI,Gene
4898,79720,gene_protein,VPS37B,NCBI,Gene
4899,8508,gene_protein,NIPSNAP1,NCBI,Gene
4902,9928,gene_protein,KIF14,NCBI,Gene
4903,23498,gene_protein,HAAO,NCBI,Gene
4905,1749,gene_protein,DLX5,NCBI,Gene
4906,5600,gene_protein,MAPK11,NCBI,Gene
4907,1672,gene_protein,DEFB1,NCBI,Gene
4908,55630,gene_protein,SLC39A4,NCBI,Gene
4909,2354,gene_protein,FOSB,NCBI,Gene
4910,9095,gene_protein,TBX19,NCBI,Gene
4912,8522,gene_protein,GAS7,NCBI,Gene
4913,10489,gene_protein,LRRC41,NCBI,Gene
4918,9941,gene_protein,EXOG,NCBI,Gene
4919,386676,gene_protein,KRTAP10-9,NCBI,Gene
4920,9926,gene_protein,LPGAT1,NCBI,Gene
4922,56894,gene_protein,AGPAT3,NCBI,Gene
4924,55245,gene_protein,UQCC1,NCBI,Gene
4925,2290,gene_protein,FOXG1,NCBI,Gene
4926,8061,gene_protein,FOSL1,NCBI,Gene
4927,22800,gene_protein,RRAS2,NCBI,Gene
4929,5526,gene_protein,PPP2R5B,NCBI,Gene
4931,92840,gene_protein,REEP6,NCBI,Gene
4932,63876,gene_protein,PKNOX2,NCBI,Gene
4933,6223,gene_protein,RPS19,NCBI,Gene
4934,56704,gene_protein,JPH1,NCBI,Gene
4937,23552,gene_protein,CDK20,NCBI,Gene
4938,342574,gene_protein,KRT27,NCBI,Gene
4940,196441,gene_protein,ZFC3H1,NCBI,Gene
4941,3557,gene_protein,IL1RN,NCBI,Gene
4942,51507,gene_protein,RTF2,NCBI,Gene
4943,3161,gene_protein,HMMR,NCBI,Gene
4945,54939,gene_protein,COMMD4,NCBI,Gene
4946,22878,gene_protein,TRAPPC8,NCBI,Gene
4947,57405,gene_protein,SPC25,NCBI,Gene
4949,22999,gene_protein,RIMS1,NCBI,Gene
4950,913,gene_protein,CD1E,NCBI,Gene
4951,3048,gene_protein,HBG2,NCBI,Gene
4952,6482,gene_protein,ST3GAL1,NCBI,Gene
4953,54845,gene_protein,ESRP1,NCBI,Gene
4954,1527,gene_protein,TEX28,NCBI,Gene
4955,54715,gene_protein,RBFOX1,NCBI,Gene
4956,57464,gene_protein,STRIP2,NCBI,Gene
4957,25831,gene_protein,HECTD1,NCBI,Gene
4958,4258,gene_protein,MGST2,NCBI,Gene
4960,6154,gene_protein,RPL26,NCBI,Gene
4961,51616,gene_protein,TAF9B,NCBI,Gene
4963,284391,gene_protein,ZNF844,NCBI,Gene
4964,4343,gene_protein,MOV10,NCBI,Gene
4965,1995,gene_protein,ELAVL3,NCBI,Gene
4966,8875,gene_protein,VNN2,NCBI,Gene
4967,6227,gene_protein,RPS21,NCBI,Gene
4969,135,gene_protein,ADORA2A,NCBI,Gene
4971,353134,gene_protein,LCE1D,NCBI,Gene
4973,5724,gene_protein,PTAFR,NCBI,Gene
4976,3744,gene_protein,KCNA10,NCBI,Gene
4977,9962,gene_protein,SLC23A2,NCBI,Gene
4978,51078,gene_protein,THAP4,NCBI,Gene
4983,8972,gene_protein,MGAM,NCBI,Gene
4984,9997,gene_protein,SCO2,NCBI,Gene
4985,3791,gene_protein,KDR,NCBI,Gene
4986,1716,gene_protein,DGUOK,NCBI,Gene
4988,284904,gene_protein,SEC14L4,NCBI,Gene
4989,7436,gene_protein,VLDLR,NCBI,Gene
4990,9247,gene_protein,GCM2,NCBI,Gene
4992,286,gene_protein,ANK1,NCBI,Gene
4993,6402,gene_protein,SELL,NCBI,Gene
4994,10069,gene_protein,RWDD2B,NCBI,Gene
4995,6121,gene_protein,RPE65,NCBI,Gene
4999,5627,gene_protein,PROS1,NCBI,Gene
5000,1741,gene_protein,DLG3,NCBI,Gene
5002,2895,gene_protein,GRID2,NCBI,Gene
5005,29957,gene_protein,SLC25A24,NCBI,Gene
5007,54815,gene_protein,GATAD2A,NCBI,Gene
5008,9663,gene_protein,LPIN2,NCBI,Gene
5010,127665,gene_protein,ZNF648,NCBI,Gene
5012,6240,gene_protein,RRM1,NCBI,Gene
5014,9400,gene_protein,RECQL5,NCBI,Gene
5016,26960,gene_protein,NBEA,NCBI,Gene
5018,2899,gene_protein,GRIK3,NCBI,Gene
5019,10634,gene_protein,GAS2L1,NCBI,Gene
5020,57597,gene_protein,BAHCC1,NCBI,Gene
5021,10181,gene_protein,RBM5,NCBI,Gene
5022,3684,gene_protein,ITGAM,NCBI,Gene
5023,5729,gene_protein,PTGDR,NCBI,Gene
5024,8425,gene_protein,LTBP4,NCBI,Gene
5025,11283,gene_protein,CYP4F8,NCBI,Gene
5029,3911,gene_protein,LAMA5,NCBI,Gene
5030,5332,gene_protein,PLCB4,NCBI,Gene
5031,130560,gene_protein,SPATA3,NCBI,Gene
5032,6785,gene_protein,ELOVL4,NCBI,Gene
5034,23304,gene_protein,UBR2,NCBI,Gene
5035,9145,gene_protein,SYNGR1,NCBI,Gene
5036,987,gene_protein,LRBA,NCBI,Gene
5037,23041,gene_protein,MON2,NCBI,Gene
5038,9303,gene_protein,SNORD25,NCBI,Gene
5039,51267,gene_protein,CLEC1A,NCBI,Gene
5040,22903,gene_protein,BTBD3,NCBI,Gene
5042,4141,gene_protein,MARS1,NCBI,Gene
5043,23566,gene_protein,LPAR3,NCBI,Gene
5044,9453,gene_protein,GGPS1,NCBI,Gene
5045,747,gene_protein,DAGLA,NCBI,Gene
5046,79027,gene_protein,ZNF655,NCBI,Gene
5047,84148,gene_protein,KAT8,NCBI,Gene
5048,6443,gene_protein,SGCB,NCBI,Gene
5049,3742,gene_protein,KCNA6,NCBI,Gene
5050,1468,gene_protein,SLC25A10,NCBI,Gene
5051,10767,gene_protein,HBS1L,NCBI,Gene
5053,51764,gene_protein,GNG13,NCBI,Gene
5054,6218,gene_protein,RPS17,NCBI,Gene
5055,54069,gene_protein,MIS18A,NCBI,Gene
